Date,AWS,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25
2017-07-02 21:50,0,1,1,1.5,1,0,1.5,1.5,1,0,0,1.5,1,0.8,1,0,1.5,1,0.8,0.8,1,2,1.5,1,0.6,0
2017-07-02 22:00,0.1,2,1,1,1,0,1.5,2,1.5,0,0,2,1.5,1.5,1.5,0,2,1.5,1,1.5,3,1,2,1,1.5,0
2017-07-02 22:10,0.45,1.5,5,8,10,0,0.6,1.5,2,0,0,0.4,0.8,9,18,0,3,8,18,25,14,7,18,20,20,0
2017-07-02 22:20,0.15,20,14,10,20,0,25,18,9,0,0,30,25,18,14,0,35,25,20,14,12,20,18,16,20,0
2017-07-02 22:30,0.6,3,10,20,20,0,4,10,16,0,0,12,12,18,20,0,16,14,10,10,25,12,9,8,12,0
2017-07-02 22:40,0.1,4,5,4,8,0,5,3,4,0,0,6,6,5,6,0,6,5,9,10,9,6,6,10,12,0
2017-07-02 22:50,0.65,7,8,14,14,0,8,10,14,0,0,6,8,10,25,0,8,6,16,18,16,7,7,12,25,0
2017-07-02 23:00,0.4,18,10,10,10,0,20,10,7,0,0,20,12,40,25,0,25,16,30,25,20,16,25,40,40,0
2017-07-02 23:10,0.55,20,50,30,35,0,20,25,25,0,0,18,20,14,20,0,25,18,20,20,35,20,20,20,10,0
2017-07-02 23:20,1.55,30,40,35,35,0,30,25,35,0,0,35,20,25,30,0,20,20,30,35,40,25,20,25,50,0
2017-07-02 23:30,0.75,6,10,16,16,0,6,10,14,0,0,5,7,20,25,0,14,20,30,35,40,14,25,30,40,0
2017-07-02 23:40,0.5,14,14,20,18,0,10,14,20,0,0,10,16,20,20,0,10,9,12,18,14,7,7,12,18,0
